# name              	length	av.qual	#-reads	mx.cov.	av.cov	GC%	CnIUPAC	CnFunny	CnN	CnX	CnGap	CnNoCov
minuta_rep_c5784    	1128	34	6	5	1.83	49.82	6	0	0	0	0	0
minuta_rep_c5785    	1578	38	7	4	1.51	40.24	0	0	0	0	0	0
minuta_rep_c5786    	893	42	5	4	1.97	40.92	1	0	0	0	0	0
minuta_rep_c5787    	323	43	13	13	11.76	72.45	0	0	0	0	0	0
minuta_rep_c5788    	556	39	12	11	4.05	42.45	0	0	0	0	1	0
minuta_rep_c5789    	992	41	7	4	1.56	46.48	11	0	0	0	0	0
minuta_rep_c5790    	623	34	6	3	1.69	52.68	6	0	2	0	0	0
minuta_rep_c5791    	823	45	7	6	2.67	58.81	0	0	0	0	0	0
minuta_rep_c5792    	267	77	13	13	12.89	71.54	0	0	0	0	0	0
minuta_rep_c5793    	283	43	10	10	9.19	46.29	0	0	0	0	0	0
minuta_rep_c5794    	635	44	10	8	4.71	40.63	0	0	0	0	2	0
minuta_rep_c5795    	638	36	5	4	2.61	41.69	0	0	0	0	1	0
minuta_rep_c5796    	50	43	12	12	12.00	46.00	0	0	0	0	0	0
minuta_rep_c5797    	183	43	15	15	14.99	48.09	0	0	0	0	0	0
minuta_rep_c5798    	106	43	15	15	15.00	45.28	0	0	0	0	0	0
minuta_rep_c5799    	736	55	6	4	2.10	58.00	5	0	0	0	0	0
minuta_rep_c5800    	85	54	9	9	6.24	38.82	0	0	0	0	0	0
minuta_rep_c5801    	148	43	10	10	9.82	47.30	0	0	0	0	0	0
minuta_rep_c5802    	217	32	5	4	1.71	43.32	0	0	0	0	0	0
minuta_c5803        	451	40	7	7	2.49	37.47	0	0	0	0	0	0
minuta_rep_c5804    	629	44	7	4	2.34	50.40	4	0	0	0	0	0
minuta_c5805        	65	72	9	9	8.88	32.31	0	0	0	0	0	0
minuta_rep_c5806    	956	32	5	3	1.44	41.11	0	0	0	0	0	0
minuta_rep_c5807    	101	42	11	11	11.00	45.54	0	0	0	0	0	0
minuta_rep_c5808    	1309	38	5	3	1.43	46.52	0	0	0	0	0	0
minuta_rep_c5809    	291	43	10	10	9.47	60.48	0	0	0	0	1	0
minuta_rep_c5810    	415	45	9	8	5.35	42.05	6	0	0	0	3	0
minuta_rep_c5811    	276	44	6	4	2.17	46.72	2	0	0	0	1	0
minuta_rep_c5812    	1415	41	8	4	1.91	46.43	2	0	0	0	3	0
minuta_rep_c5813    	114	43	18	18	18.00	29.82	0	0	0	0	0	0
minuta_rep_c5814    	693	44	9	7	3.99	46.03	0	0	0	0	5	0
minuta_rep_c5815    	601	47	6	4	2.31	45.76	11	0	0	0	0	0
minuta_rep_c5816    	1322	39	7	3	1.57	40.11	3	0	0	0	0	0
minuta_rep_c5817    	968	36	8	5	2.24	39.94	3	0	1	0	1	0
minuta_rep_c5818    	617	36	5	5	1.88	41.88	1	0	0	0	4	0
minuta_rep_c5819    	93	43	12	12	11.27	49.46	0	0	0	0	0	0
minuta_rep_c5820    	1352	35	5	2	1.22	47.05	13	0	0	0	0	0
minuta_rep_c5821    	783	47	13	11	2.88	44.04	11	0	0	0	1	0
minuta_rep_c5822    	962	45	10	6	3.53	49.48	0	0	0	0	3	0
minuta_rep_c5823    	684	54	5	3	2.44	67.54	0	0	0	0	2	0
minuta_rep_c5824    	702	51	5	3	1.96	45.71	2	0	0	0	0	0
minuta_rep_c5825    	492	55	6	6	4.20	45.12	0	0	0	0	2	0
minuta_rep_c5826    	860	60	6	4	2.65	46.67	3	0	0	0	3	0
minuta_rep_c5827    	52	42	14	14	14.00	63.46	0	0	0	0	0	0
minuta_rep_c5828    	1111	40	6	5	2.10	50.14	0	0	0	0	1	0
minuta_rep_c5829    	444	35	5	5	3.89	39.86	0	0	0	0	1	0
minuta_rep_c5830    	554	40	9	8	2.88	52.53	0	0	0	0	0	0
minuta_rep_c5831    	678	61	6	6	3.37	42.18	7	0	0	0	0	0
minuta_rep_c5832    	818	53	7	5	2.23	48.57	11	0	0	0	2	0
minuta_rep_c5833    	930	35	5	3	1.47	44.89	1	0	0	0	0	0
minuta_rep_c5834    	1166	36	6	4	1.57	43.30	9	0	0	0	1	0
minuta_rep_c5835    	921	49	8	5	2.10	59.27	15	0	0	0	1	0
minuta_rep_c5836    	148	41	13	13	12.99	52.70	0	0	0	0	0	0
minuta_rep_c5837    	503	35	9	9	3.60	53.48	0	0	0	0	2	0
minuta_rep_c5838    	945	34	5	3	1.72	43.75	0	0	1	0	1	0
minuta_rep_c5839    	891	40	5	4	1.50	41.75	0	0	0	0	0	0
minuta_rep_c5840    	347	40	5	5	3.53	46.11	0	0	0	0	0	0
minuta_c5841        	489	50	10	8	3.17	36.27	1	0	0	0	3	0
minuta_rep_c5842    	790	34	6	5	2.50	43.16	0	0	0	0	3	0
minuta_rep_c5843    	687	54	6	6	2.69	60.58	2	0	0	0	0	0
minuta_rep_c5844    	442	64	6	6	4.58	45.70	0	0	0	0	3	0
minuta_rep_c5845    	427	37	6	6	3.93	48.01	0	0	0	0	0	0
minuta_c5846        	677	47	7	5	2.34	46.78	25	0	0	0	2	0
minuta_c5847        	672	50	5	5	3.04	64.73	0	0	0	0	0	0
minuta_rep_c5848    	468	28	5	3	1.50	44.44	0	0	0	0	0	0
minuta_rep_c5849    	895	36	6	4	2.25	41.78	7	0	0	0	1	0
minuta_rep_c5850    	555	51	5	5	2.89	57.14	2	0	0	0	5	0
minuta_rep_c5851    	851	48	6	4	1.91	43.97	14	0	0	0	0	0
minuta_rep_c5852    	453	61	6	6	3.89	50.78	2	0	0	0	8	0
minuta_c5853        	410	67	6	5	3.70	52.12	9	0	0	0	0	0
minuta_rep_c5854    	613	35	5	3	2.15	40.46	0	0	0	0	0	0
minuta_rep_c5855    	53	37	5	5	4.94	43.40	0	0	0	0	0	0
minuta_rep_c5856    	106	38	5	5	4.89	48.11	0	0	0	0	2	0
minuta_rep_c5857    	313	38	5	5	2.89	40.58	0	0	0	0	2	0
minuta_c5858        	443	34	5	5	4.08	50.79	0	0	0	0	6	0
minuta_rep_c5859    	715	39	5	5	2.54	51.61	0	0	0	0	1	0
minuta_c5860        	248	54	5	5	3.57	27.94	1	0	0	0	1	0
minuta_rep_c5861    	754	35	6	5	3.18	37.14	0	0	0	0	1	0
minuta_rep_c5862    	938	36	5	4	1.74	39.64	2	0	0	0	2	0
minuta_rep_c5863    	410	33	5	5	2.97	39.27	0	0	0	0	1	0
minuta_rep_c5864    	782	39	7	5	2.32	33.03	10	0	0	0	4	0
minuta_rep_c5865    	426	40	7	7	3.77	47.42	0	0	0	0	0	0
minuta_rep_c5866    	54	38	9	9	7.07	48.15	0	0	0	0	0	0
minuta_rep_c5867    	385	38	5	5	3.71	34.30	6	0	0	0	0	0
minuta_rep_c5868    	432	42	13	13	7.18	46.99	0	0	0	0	0	0
minuta_rep_c5869    	474	36	6	6	2.45	70.04	0	0	0	0	0	0
minuta_rep_c5870    	608	38	6	5	2.01	43.91	0	0	0	0	2	0
minuta_c5871        	140	71	10	10	9.82	45.00	0	0	0	0	1	0
minuta_rep_c5872    	737	47	5	5	1.89	45.98	15	0	0	0	1	0
minuta_c5873        	605	39	5	5	2.01	42.15	0	0	0	0	0	0
minuta_rep_c5874    	1194	40	5	3	1.78	59.75	4	0	0	0	0	0
minuta_rep_c5875    	1133	33	6	3	1.65	38.99	7	0	0	0	2	0
minuta_rep_c5876    	499	32	5	4	2.73	44.09	0	0	0	0	3	0
minuta_rep_c5877    	1044	37	6	4	1.89	52.07	3	0	0	0	7	0
minuta_rep_c5878    	1297	36	5	3	1.44	47.45	1	0	0	0	0	0
minuta_rep_c5879    	1138	41	5	4	1.83	62.87	4	0	0	0	2	0
minuta_rep_c5880    	225	40	6	6	5.92	46.22	0	0	0	0	1	0
minuta_rep_c5881    	563	39	5	4	2.25	32.09	2	0	0	0	0	0
minuta_rep_c5882    	428	40	5	5	3.43	49.77	0	0	0	0	1	0
minuta_rep_c5883    	148	53	10	10	4.01	39.86	0	0	0	0	0	0
minuta_rep_c5884    	1123	51	10	5	2.76	46.39	15	0	0	0	3	0
minuta_rep_c5885    	705	43	5	4	1.44	51.85	2	0	1	0	0	0
minuta_rep_c5886    	777	36	8	5	1.68	54.95	0	0	0	0	0	0
minuta_rep_c5887    	1492	47	12	7	2.62	57.36	4	0	1	0	3	0
minuta_rep_c5888    	855	48	6	5	2.54	49.06	1	0	0	0	1	0
minuta_rep_c5889    	1409	41	11	6	2.37	50.43	8	0	1	0	1	0
minuta_rep_c5890    	1619	42	12	5	2.31	37.16	7	0	0	0	6	0
minuta_rep_c5891    	1220	40	8	4	2.17	57.22	2	0	0	0	0	0
minuta_rep_c5892    	1163	42	10	6	2.49	45.05	11	0	0	0	10	0
minuta_rep_c5893    	1523	54	12	5	2.03	43.84	22	0	0	0	1	0
minuta_rep_c5894    	1150	46	5	3	1.80	48.13	3	0	0	0	0	0
minuta_rep_c5895    	1431	38	9	3	1.88	53.40	21	0	0	0	0	0
minuta_rep_c5896    	1483	44	10	6	1.95	46.14	7	0	0	0	2	0
minuta_rep_c5897    	692	50	6	6	3.11	45.54	31	0	0	0	0	0
minuta_rep_c5898    	728	50	5	4	2.30	42.58	0	0	0	0	3	0
minuta_rep_c5899    	1646	43	11	5	2.33	51.40	6	0	0	0	3	0
minuta_rep_c5900    	630	40	5	5	2.81	44.20	1	0	0	0	2	0
minuta_c5901        	946	50	12	7	3.53	46.59	21	0	0	0	0	0
minuta_rep_c5902    	465	44	6	4	2.69	43.39	11	0	0	0	0	0
minuta_rep_c5903    	1113	48	16	11	3.42	42.86	0	0	0	0	0	0
minuta_rep_c5904    	1077	39	5	3	1.36	44.24	10	0	0	0	0	0
minuta_rep_c5905    	1140	53	10	6	3.27	57.78	3	0	0	0	7	0
minuta_rep_c5906    	992	37	7	6	2.63	41.57	1	0	0	0	1	0
minuta_rep_c5907    	779	40	7	4	2.46	60.34	5	0	0	0	1	0
minuta_rep_c5908    	749	53	5	5	2.50	49.80	0	0	0	0	2	0
minuta_rep_c5909    	526	57	12	8	5.03	46.18	2	0	0	0	4	0
minuta_rep_c5910    	944	47	5	3	1.81	47.67	0	0	0	0	0	0
minuta_rep_c5911    	669	48	7	6	3.35	58.46	7	0	0	0	3	0
minuta_c5912        	599	37	11	10	4.62	43.07	0	0	0	0	0	0
minuta_rep_c5913    	734	37	7	6	3.20	53.41	0	0	0	0	1	0
minuta_rep_c5914    	1321	37	11	5	2.50	47.54	0	0	0	0	2	0
minuta_rep_c5915    	445	41	19	19	6.40	48.76	0	0	0	0	0	0
minuta_rep_c5916    	520	38	6	5	2.57	42.50	0	0	0	0	0	0
minuta_rep_c5917    	1023	46	8	5	2.27	45.40	1	0	0	0	0	0
minuta_rep_c5918    	1009	34	8	4	1.73	42.63	5	0	0	0	0	0
minuta_rep_c5919    	961	61	7	6	2.31	51.05	56	0	0	0	0	0
minuta_rep_c5920    	335	40	12	12	8.43	48.06	0	0	0	0	1	0
minuta_rep_c5921    	1003	45	9	5	2.57	57.04	9	0	0	0	3	0
minuta_rep_c5922    	451	40	7	6	3.14	47.56	1	0	0	0	1	0
minuta_rep_c5923    	297	40	7	7	5.55	47.47	0	0	0	0	2	0
minuta_rep_c5924    	56	40	13	13	12.64	37.50	0	0	0	0	0	0
minuta_rep_c5925    	1366	35	5	2	1.08	51.02	0	0	0	0	0	0
minuta_rep_c5926    	894	39	5	3	2.12	38.99	4	0	0	0	0	0
minuta_rep_c5927    	183	43	12	12	11.73	51.91	0	0	0	0	0	0
minuta_rep_c5928    	522	37	5	4	2.79	42.03	1	0	0	0	3	0
minuta_rep_c5929    	1591	37	7	3	1.58	46.02	7	0	0	0	2	0
minuta_rep_c5930    	284	35	7	5	2.56	42.05	1	0	0	0	0	0
minuta_rep_c5931    	307	39	9	5	2.07	45.07	3	0	0	0	0	0
minuta_rep_c5932    	121	41	12	12	12.00	51.24	0	0	0	0	0	0
minuta_rep_c5933    	990	39	9	5	2.64	49.49	0	0	0	0	2	0
minuta_rep_c5934    	948	34	7	6	2.31	43.67	0	0	0	0	0	0
minuta_rep_c5935    	727	39	5	3	1.54	57.91	0	0	0	0	0	0
minuta_rep_c5936    	560	60	7	7	3.35	62.45	30	0	0	0	2	0
minuta_rep_c5937    	953	52	6	4	1.97	53.32	4	0	0	0	0	0
minuta_rep_c5938    	1236	48	6	4	2.06	58.70	18	0	0	0	2	0
minuta_rep_c5939    	611	33	5	4	2.54	37.97	0	0	0	0	2	0
minuta_rep_c5940    	635	36	6	4	2.19	46.98	5	0	0	0	1	0
minuta_rep_c5941    	407	34	10	10	4.82	41.03	0	0	0	0	5	0
minuta_c5942        	181	78	10	10	9.10	66.30	0	0	0	0	0	0
minuta_rep_c5943    	826	46	6	3	1.81	43.88	0	0	1	0	1	0
minuta_c5944        	320	65	9	9	7.19	39.69	0	0	0	0	1	0
minuta_rep_c5945    	467	44	12	11	2.89	40.34	1	0	0	0	1	0
minuta_rep_c5946    	1065	38	9	5	2.54	55.50	2	0	0	0	0	0
minuta_rep_c5947    	1127	47	8	7	2.68	49.96	0	0	0	0	3	0
minuta_rep_c5948    	381	45	12	12	5.77	44.62	0	0	0	0	0	0
minuta_rep_c5949    	734	56	5	5	2.44	36.10	0	0	0	0	3	0
minuta_rep_c5950    	1147	43	5	3	1.70	63.25	0	0	4	0	1	0
minuta_rep_c5951    	608	54	5	5	2.92	52.88	1	0	0	0	2	0
minuta_c5952        	645	48	5	3	1.71	48.91	1	0	0	0	0	0
minuta_rep_c5953    	686	39	5	4	2.34	45.39	3	0	0	0	1	0
minuta_rep_c5954    	515	43	9	9	5.31	67.96	0	0	0	0	0	0
minuta_rep_c5955    	938	39	6	4	2.31	48.39	4	0	0	0	1	0
minuta_c5956        	326	40	5	4	2.98	37.42	0	0	0	0	2	0
minuta_rep_c5957    	1304	35	7	3	1.81	45.53	6	0	0	0	1	0
minuta_rep_c5958    	849	39	10	8	2.90	54.65	0	0	0	0	0	0
minuta_rep_c5959    	815	55	7	4	2.73	44.00	6	0	0	0	3	0
minuta_c5960        	439	46	9	9	4.99	37.59	0	0	0	0	2	0
minuta_rep_c5961    	844	39	5	3	1.83	47.33	1	0	0	0	0	0
minuta_rep_c5962    	1154	41	8	4	2.05	42.29	0	0	0	0	3	0
minuta_rep_c5963    	824	45	5	3	1.66	56.60	29	0	0	0	0	0
minuta_rep_c5964    	678	45	6	4	2.67	46.23	1	0	0	0	1	0
minuta_rep_c5965    	346	54	6	6	3.41	47.11	0	0	0	0	2	0
minuta_rep_c5966    	379	41	8	7	5.14	45.65	0	0	0	0	0	0
minuta_rep_c5967    	266	42	9	9	8.06	50.38	0	0	0	0	1	0
minuta_rep_c5968    	759	36	5	4	2.59	40.32	0	0	0	0	4	0
minuta_rep_c5969    	408	56	5	5	2.68	52.67	15	0	0	0	2	0
minuta_rep_c5970    	862	45	5	4	2.38	49.35	15	0	0	0	2	0
minuta_rep_c5971    	564	41	6	6	4.18	48.31	3	0	0	0	1	0
minuta_rep_c5972    	299	41	7	7	7.00	35.79	0	0	0	0	0	0
minuta_c5973        	297	42	6	6	5.99	41.75	0	0	0	0	0	0
minuta_rep_c5974    	422	60	5	5	4.09	65.54	7	0	0	0	0	0
minuta_rep_c5975    	569	39	5	5	2.77	38.03	1	0	0	0	5	0
minuta_rep_c5976    	708	38	5	4	2.49	49.44	0	0	0	0	1	0
minuta_rep_c5977    	745	42	5	3	2.30	62.82	0	0	0	0	1	0
minuta_c5978        	361	35	5	4	2.01	36.44	7	0	0	0	2	0
minuta_rep_c5979    	327	56	5	5	3.91	48.62	0	0	0	0	2	0
minuta_rep_c5980    	508	39	5	4	3.31	42.72	0	0	0	0	0	0
minuta_rep_c5981    	350	37	9	9	2.23	57.76	1	0	1	0	0	0
minuta_rep_c5982    	656	41	5	5	2.55	50.23	1	0	0	0	3	0
minuta_rep_c5983    	318	42	5	5	4.98	47.48	0	0	0	0	1	0
minuta_c5984        	282	47	5	3	2.02	41.67	6	0	0	0	0	0
minuta_rep_c5985    	1273	37	5	3	1.30	38.68	0	0	1	0	2	0
minuta_rep_c5986    	1118	35	5	4	1.48	40.16	0	0	0	0	0	0
minuta_rep_c5987    	148	40	9	9	8.95	44.59	0	0	0	0	1	0
minuta_rep_c5988    	476	37	5	3	2.07	33.90	7	0	0	0	0	0
minuta_rep_c5989    	332	43	7	7	6.95	43.07	0	0	0	0	3	0
minuta_rep_c5990    	353	40	5	5	4.60	50.99	0	0	0	0	1	0
minuta_rep_c5991    	913	37	5	2	1.22	52.09	3	0	0	0	0	0
minuta_rep_c5992    	727	44	6	5	2.62	56.49	3	0	0	0	4	0
minuta_rep_c5993    	1727	35	14	4	2.04	40.75	2	0	0	0	3	0
minuta_rep_c5994    	744	34	8	7	3.99	69.31	0	0	1	0	2	0
minuta_rep_c5995    	589	40	5	5	2.38	50.93	0	0	0	0	0	0
minuta_rep_c5996    	1101	49	18	13	4.77	45.07	4	0	1	0	2	0
minuta_rep_c5997    	1581	37	11	5	2.58	39.86	7	0	1	0	7	0
minuta_rep_c5998    	727	39	10	6	2.27	47.69	12	0	0	0	0	0
minuta_rep_c5999    	1076	59	7	5	2.36	44.04	2	0	0	0	1	0
minuta_rep_c6000    	753	34	6	4	1.79	40.90	0	0	0	0	0	0
minuta_rep_c6001    	1049	42	6	3	1.87	51.59	10	0	0	0	0	0
minuta_rep_c6002    	937	51	9	7	3.30	45.48	7	0	0	0	4	0
minuta_c6003        	863	42	7	5	2.51	64.71	13	0	0	0	5	0
minuta_rep_c6004    	717	38	5	4	2.11	48.46	1	0	0	0	0	0
minuta_rep_c6005    	279	43	14	14	13.50	50.54	0	0	0	0	0	0
minuta_rep_c6006    	367	42	6	5	3.55	49.59	0	0	0	0	1	0
minuta_rep_c6007    	1503	41	8	3	1.86	48.84	0	0	0	0	1	0
minuta_rep_c6008    	967	37	12	10	3.71	53.18	8	0	0	0	0	0
minuta_rep_c6009    	873	50	7	5	2.21	52.55	9	0	0	0	2	0
minuta_rep_c6010    	1068	36	9	5	2.01	42.11	4	0	0	0	4	0
minuta_rep_c6011    	1963	37	10	4	1.90	40.89	2	0	2	0	3	0
minuta_rep_c6012    	282	43	17	17	16.24	45.04	0	0	0	0	0	0
minuta_rep_c6013    	1017	52	5	4	2.02	48.57	6	0	0	0	2	0
minuta_rep_c6014    	990	44	7	5	1.89	54.90	1	0	0	0	0	0
minuta_rep_c6015    	1076	36	5	3	1.36	42.10	0	0	0	0	0	0
minuta_rep_c6016    	841	44	6	3	1.73	42.18	16	0	0	0	0	0
minuta_rep_c6017    	708	46	8	5	2.85	49.29	0	0	0	0	5	0
minuta_rep_c6018    	48	41	15	15	14.98	43.75	0	0	0	0	0	0
minuta_rep_c6019    	250	49	12	12	10.87	30.80	0	0	0	0	1	0
minuta_rep_c6020    	277	43	11	11	9.92	46.93	0	0	0	0	0	0
minuta_rep_c6021    	72	43	15	15	15.00	76.39	0	0	0	0	0	0
minuta_rep_c6022    	800	40	5	5	2.53	45.12	0	0	0	0	1	0
minuta_c6023        	446	65	11	8	5.93	61.88	0	0	0	0	1	0
minuta_rep_c6024    	1408	34	8	4	1.55	50.96	4	0	1	0	1	0
minuta_rep_c6025    	325	84	12	12	11.54	69.85	0	0	0	0	0	0
minuta_rep_c6026    	879	38	5	4	2.23	52.22	0	0	0	0	2	0
minuta_c6027        	47	42	9	9	8.85	72.34	0	0	0	0	0	0
minuta_rep_c6028    	806	46	11	7	4.02	49.13	4	0	0	0	1	0
minuta_rep_c6029    	813	40	6	5	1.77	38.58	12	0	0	0	1	0
minuta_rep_c6030    	78	73	11	11	11.00	64.10	0	0	0	0	0	0
minuta_rep_c6031    	679	61	10	7	3.82	44.83	12	0	0	0	3	0
minuta_rep_c6032    	838	41	9	7	2.66	56.15	0	0	1	0	2	0
minuta_c6033        	283	40	9	9	6.58	45.55	2	0	0	0	2	0
minuta_rep_c6034    	82	43	9	9	9.00	40.24	0	0	0	0	0	0
minuta_rep_c6035    	416	42	11	10	4.85	51.97	10	0	0	0	2	0
minuta_rep_c6036    	421	38	9	6	3.61	72.21	0	0	0	0	0	0
minuta_rep_c6037    	838	46	7	4	1.99	36.23	10	0	0	0	2	0
minuta_rep_c6038    	597	39	15	15	7.40	49.75	0	0	0	0	1	0
minuta_c6039        	472	62	9	6	3.25	47.53	7	0	0	0	0	0
minuta_rep_c6040    	164	43	7	7	7.00	45.73	0	0	0	0	0	0
minuta_rep_c6041    	397	40	5	4	2.89	43.54	2	0	0	0	3	0
minuta_rep_c6042    	366	44	11	11	5.66	51.09	0	0	0	0	2	0
minuta_rep_c6043    	552	34	6	6	3.69	48.71	8	0	0	0	2	0
minuta_rep_c6044    	707	37	5	5	2.45	55.02	0	0	0	0	0	0
minuta_rep_c6045    	1403	36	6	3	1.44	38.30	1	0	0	0	0	0
minuta_rep_c6046    	885	41	6	5	2.65	38.64	0	0	0	0	4	0
minuta_rep_c6047    	283	36	11	11	6.10	54.77	0	0	0	0	1	0
minuta_rep_c6048    	902	47	5	3	1.77	39.78	11	0	1	0	0	0
minuta_rep_c6049    	684	48	5	4	2.18	45.68	1	0	0	0	1	0
minuta_rep_c6050    	596	34	5	3	1.51	63.59	11	0	0	0	0	0
minuta_rep_c6051    	586	42	7	6	3.89	47.95	0	0	0	0	2	0
minuta_rep_c6052    	849	43	5	4	2.28	38.75	0	0	0	0	1	0
minuta_rep_c6053    	423	37	5	5	2.75	55.72	12	0	0	0	1	0
minuta_c6054        	718	36	5	5	2.70	51.05	1	0	0	0	3	0
minuta_rep_c6055    	338	48	11	11	6.25	42.90	0	0	0	0	2	0
minuta_rep_c6056    	334	42	9	9	8.56	63.77	0	0	0	0	4	0
minuta_rep_c6057    	171	47	9	9	4.52	25.93	9	0	0	0	0	0
minuta_c6058        	462	51	10	8	3.74	42.64	0	0	0	0	1	0
minuta_rep_c6059    	1236	38	5	3	1.19	43.32	1	0	0	0	0	0
minuta_rep_c6060    	569	59	5	5	3.04	48.51	0	0	0	0	1	0
minuta_rep_c6061    	327	34	5	5	2.94	60.55	0	0	0	0	2	0
minuta_rep_c6062    	374	67	19	18	12.10	51.35	4	0	0	0	2	0
minuta_rep_c6063    	443	45	8	8	4.73	50.11	0	0	0	0	2	0
minuta_rep_c6064    	1777	34	8	4	1.42	51.94	2	0	0	0	0	0
minuta_rep_c6065    	1130	37	10	8	2.32	47.45	13	0	0	0	0	0
minuta_rep_c6066    	567	42	5	4	2.05	60.99	3	0	0	0	1	0
minuta_rep_c6067    	2021	41	15	6	2.82	58.03	3	0	0	0	3	0
minuta_c6068        	1028	37	9	6	2.15	61.83	1	0	0	0	0	0
minuta_rep_c6069    	588	58	9	8	5.64	54.61	2	0	0	0	2	0
minuta_rep_c6070    	689	43	19	16	4.84	42.09	0	0	0	0	3	0
minuta_rep_c6071    	861	39	6	4	2.42	41.66	4	0	0	0	2	0
minuta_rep_c6072    	618	46	6	4	2.16	43.37	0	0	0	0	1	0
minuta_rep_c6073    	542	49	9	8	3.35	55.41	6	0	0	0	0	0
minuta_rep_c6074    	1539	41	6	3	1.38	47.75	4	0	0	0	0	0
minuta_rep_c6075    	639	52	6	5	2.30	41.47	0	0	0	0	1	0
minuta_rep_c6076    	1048	45	5	3	1.63	46.18	13	0	0	0	0	0
minuta_rep_c6077    	496	46	17	17	8.26	56.25	0	0	0	0	1	0
minuta_rep_c6078    	587	53	7	5	3.05	41.48	6	0	0	0	1	0
minuta_rep_c6079    	536	57	7	5	2.98	42.24	1	0	0	0	3	0
minuta_rep_c6080    	672	53	5	3	2.07	45.18	19	0	0	0	1	0
minuta_rep_c6081    	377	42	15	8	2.97	41.91	0	0	0	0	0	0
minuta_c6082        	872	50	12	9	3.74	40.64	23	0	0	0	1	0
minuta_rep_c6083    	1056	38	13	10	2.78	50.00	0	0	0	0	0	0
minuta_rep_c6084    	1379	42	8	4	2.11	43.90	3	0	0	0	5	0
minuta_rep_c6085    	1008	37	5	3	1.63	66.83	0	0	1	0	0	0
minuta_rep_c6086    	1521	52	9	4	2.13	48.48	9	0	0	0	2	0
minuta_rep_c6087    	754	40	5	3	1.55	44.22	1	0	0	0	0	0
minuta_rep_c6088    	1112	59	10	4	2.51	43.82	12	0	0	0	2	0
minuta_rep_c6089    	853	38	5	4	2.05	39.98	0	0	0	0	2	0
minuta_rep_c6090    	1029	43	8	6	2.56	34.25	7	0	0	0	11	0
minuta_c6091        	421	52	10	9	3.84	46.94	12	0	0	0	1	0
minuta_rep_c6092    	1145	33	8	4	1.97	54.14	9	0	0	0	0	0
minuta_rep_c6093    	177	42	10	10	10.00	32.77	0	0	0	0	0	0
minuta_rep_c6094    	480	52	6	6	3.95	48.81	17	0	0	0	0	0
minuta_rep_c6095    	1183	40	6	3	1.55	47.79	6	0	1	0	3	0
minuta_rep_c6096    	151	41	12	12	12.00	45.70	0	0	0	0	0	0
minuta_rep_c6097    	1804	40	9	4	1.64	45.79	23	0	1	0	0	0
minuta_rep_c6098    	303	58	9	9	4.39	45.64	5	0	0	0	2	0
minuta_rep_c6099    	150	40	13	13	12.92	23.33	0	0	0	0	1	0
minuta_c6100        	806	46	9	4	2.34	70.85	10	0	0	0	0	0
minuta_rep_c6101    	507	55	5	4	2.71	44.78	9	0	0	0	1	0
minuta_rep_c6102    	515	44	5	4	1.87	49.51	0	0	0	0	0	0
minuta_rep_c6103    	1065	36	5	3	1.21	43.10	0	0	0	0	0	0
minuta_rep_c6104    	959	37	5	3	1.55	44.11	0	0	0	0	1	0
minuta_rep_c6105    	370	35	5	5	2.91	57.84	0	0	0	0	2	0
minuta_rep_c6106    	1103	41	5	3	1.39	40.69	1	0	1	0	0	0
minuta_rep_c6107    	314	50	10	10	8.52	48.09	0	0	0	0	0	0
minuta_rep_c6108    	879	39	5	2	1.14	54.56	1	0	0	0	0	0
minuta_rep_c6109    	696	35	6	5	2.64	38.07	0	0	0	0	6	0
minuta_rep_c6110    	793	37	5	4	2.04	47.04	0	0	0	0	2	0
minuta_rep_c6111    	611	36	5	4	2.21	36.66	0	0	0	0	0	0
minuta_rep_c6112    	728	39	5	3	1.72	37.64	0	0	0	0	0	0
minuta_rep_c6113    	917	36	5	3	1.89	39.69	0	0	0	0	1	0
minuta_rep_c6114    	437	38	5	4	2.72	46.22	0	0	0	0	1	0
minuta_rep_c6115    	269	42	9	9	8.65	39.78	0	0	0	0	2	0
minuta_rep_c6116    	711	38	11	9	3.29	52.96	1	0	0	0	3	0
minuta_rep_c6117    	486	40	5	4	3.07	44.03	0	0	0	0	3	0
minuta_rep_c6118    	979	65	11	7	3.70	44.10	4	0	0	0	2	0
minuta_rep_c6119    	1070	44	7	4	2.28	45.96	6	0	0	0	1	0
minuta_rep_c6120    	1164	62	13	8	3.14	52.99	28	0	0	0	3	0
minuta_rep_c6121    	302	41	9	6	2.31	44.59	6	0	0	0	1	0
minuta_rep_c6122    	828	37	5	4	2.31	44.54	4	0	0	0	3	0
minuta_rep_c6123    	604	52	7	5	3.38	50.99	0	0	0	0	4	0
minuta_rep_c6124    	806	38	6	3	1.59	62.07	15	0	0	0	0	0
minuta_c6125        	473	49	6	5	2.59	50.86	9	0	0	0	3	0
minuta_rep_c6126    	900	50	14	10	4.30	40.65	2	0	0	0	2	0
minuta_rep_c6127    	1123	33	5	3	1.34	50.58	1	0	1	0	0	0
minuta_rep_c6128    	1220	48	12	7	4.06	50.00	0	0	0	0	7	0
minuta_rep_c6129    	1341	42	13	8	2.63	60.24	3	0	0	0	2	0
minuta_rep_c6130    	339	63	14	14	11.04	43.66	0	0	0	0	0	0
minuta_rep_c6131    	711	40	5	4	1.91	43.24	8	0	0	0	0	0
